frame,car_count,bus_count,truck_count,density
2369,2,1,0,0.007110065699908538
2370,1,0,0,0.0020252531300799024
2371,2,0,0,0.003081532641429667
2372,2,0,0,0.0029421845794135107
2373,2,0,0,0.0031352367791502426
2374,1,0,0,0.0020475727304195366
2375,3,0,0,0.012692228209532374
2376,4,1,0,0.016942529843487406
2377,4,1,0,0.01672844132687681
2378,2,0,0,0.003159822962123952
2379,3,1,0,0.016294304644688964
2380,3,0,0,0.01222425480320745
2381,2,0,0,0.0031448533041596722
2382,3,1,0,0.01617463853637606
2383,2,0,0,0.003048602777869544
2384,2,0,0,0.003225437209669811
2385,2,0,0,0.003352820416610619
2386,2,0,0,0.0032640172038938746
2387,2,1,0,0.007382220537053208
2388,2,0,0,0.003289849541906733
2389,2,0,0,0.003417741987655905
2390,2,0,0,0.003338577222344207
2391,2,0,0,0.0033631881154077645
2392,2,0,0,0.0034093077118558103
2393,2,0,0,0.003513273895857568
2394,2,0,0,0.003596793328410799
2395,2,0,0,0.0036461982947851843
2396,2,0,0,0.003454228177563184
2397,2,0,0,0.003370455249581331
2398,2,0,0,0.0034172149951336907
2399,3,0,0,0.004266262850982861
2400,3,0,0,0.004114266402320936
2401,2,0,0,0.003731443230547787
2402,2,0,0,0.0038229888069650367
2403,2,0,0,0.0037403438564959086
2404,2,0,0,0.003767829214274469
2405,2,0,0,0.0036391446400968427
2406,2,0,0,0.0037440696844553006
2407,3,0,0,0.004315465674552359
2408,3,0,0,0.004433135674949477
2409,3,0,0,0.004410943112129139
2410,2,0,0,0.003650907033992957
2411,4,0,0,0.0054022396869819475
2412,2,0,0,0.0038145228806469177
2413,3,0,0,0.00466509221293058
2414,3,0,0,0.004696608256328748
2415,4,0,0,0.007164255835534142
2416,4,0,0,0.006111147663080677
2417,5,0,0,0.008091213156100518
2418,3,0,0,0.0050498597003428985
2419,3,0,0,0.005041971380560426
2420,3,0,0,0.004959080848256471
2421,5,0,0,0.0068201111203719245
2422,5,0,0,0.007395470021227892
2423,4,0,0,0.007188609263092211
2424,4,0,0,0.006882469199988042
2425,3,0,0,0.009205736942227462
2426,3,0,0,0.009217233504497454
2427,3,0,0,0.008823265536914811
2428,3,0,0,0.00897603006259521
2429,3,0,0,0.009006350735155003
2430,3,0,0,0.008536001173326643
2431,3,0,0,0.008759729180978698
2432,2,0,0,0.0016371696735748426
2433,3,0,0,0.008327595945339892
2434,3,0,0,0.008029715267087643
2435,3,0,0,0.007845410798230054
2436,3,0,0,0.006740797624073888
2437,2,0,0,0.001723705515841074
2438,2,0,0,0.001791038151196618
2439,2,0,0,0.0017193748346310005
2440,2,0,0,0.001738581703261675
2441,2,0,0,0.0017452470022167458
2442,2,0,0,0.0017174477917271563
2443,1,0,0,0.0011319985505219342
2444,2,0,0,0.0016876411346580696
2445,2,0,0,0.001680336629244805
2446,2,0,0,0.0018947798118505836
2447,2,0,0,0.0018554046991307081
2448,2,0,0,0.0018439332999121599
2449,2,0,0,0.0018192672897243433
2450,1,0,0,0.0006651195022277533
2451,1,0,0,0.0007728691688195492
2452,1,0,0,0.0007611238514073193
2453,1,0,0,0.000741161129424452
2454,1,0,0,0.0007688812981036285
2455,1,0,0,0.0006719603463878028
2456,1,0,0,0.0007677389314631
2457,1,0,0,0.0007342022210812299
2458,2,0,0,0.0018751357048178627
2459,2,0,0,0.0018898569652810694
2460,2,0,0,0.001872753585565887
2461,2,0,0,0.001832125463988632
2462,2,0,0,0.001957599160248517
2463,2,0,0,0.0019234929480848627
2464,2,0,0,0.001894348901631828
2465,2,0,0,0.0018774149407464493
2466,2,0,0,0.0018609058180030574
2467,2,0,0,0.0019206914250281882
2468,2,0,0,0.001903661516436482
2469,2,0,0,0.0020389172811216363
2470,2,0,0,0.0021188534805885325
2471,2,0,0,0.002038063681970083
2472,1,0,0,0.001157150149759858
2473,2,0,0,0.0020035322953849515
2474,2,0,0,0.001967605894040187
2475,2,0,0,0.001970595639528862
2476,2,0,0,0.0020505786639276064
2477,2,0,0,0.002021000754506935
2478,1,0,0,0.0011358014256041282
2479,1,0,0,0.0011487802823309868
2480,2,0,0,0.00201524653932278
2481,2,0,0,0.0019042431652040385
2482,2,0,0,0.001819783085426294
2483,2,0,0,0.002009555382875404
2484,2,0,0,0.0021350709040982314
2485,3,0,0,0.003045431070905006
2486,2,0,0,0.002050731357937624
2487,2,0,0,0.0020349986568800413
2488,2,0,0,0.0021509981859546517
2489,2,0,0,0.0021701678886731517
2490,2,0,0,0.0022444760156078566
2491,2,0,0,0.002474469648850909
2492,2,0,0,0.0023130492582699113
2493,3,0,0,0.006259368663627861
2494,3,0,0,0.004869005808631536
2495,2,0,0,0.002284472500452668
2496,3,0,0,0.003405081610221209
2497,2,0,0,0.0023797741055130717
2498,2,0,0,0.002688923416458743
2499,3,0,0,0.0033315566622305025
2500,2,0,0,0.0026327533231933894
2501,3,0,0,0.0032685014947276578
2502,2,0,0,0.002609323330093671
2503,2,0,0,0.002657549814773827
2504,1,0,0,0.001728307412769128
2505,1,0,0,0.0015317199934549905
2506,1,0,0,0.0014956857213595262
2507,1,0,0,0.00144346772794961
2508,1,0,0,0.0016765456672550904
2509,1,0,0,0.0016288547716491546
2510,3,0,0,0.005469442201687748
2511,2,0,0,0.004148391002478699
2512,1,0,0,0.0019511023039619128
2513,1,0,0,0.001898619753256854
2514,2,0,0,0.002847712351218366
2515,1,0,0,0.0018023257339761282
2516,4,0,0,0.00568378487323773
2517,2,0,0,0.0037322979646355467
2518,2,0,0,0.004267917965383579
2519,1,0,0,0.0023480740463236107
2520,2,0,0,0.0037671209766510097
2521,1,0,0,0.002347492390545085
2522,2,0,0,0.0031751832514095844
2523,2,0,0,0.003357507276544951
2524,2,0,0,0.0035112138832294106
2525,1,0,0,0.0026405103415729375
2526,1,0,0,0.0029905789453187025
2527,1,0,0,0.003067735266862049
2528,1,0,0,0.0029960021155097313
2529,1,0,0,0.0032855685438294637
2530,1,0,0,0.003395486053195782
2531,1,0,0,0.0035008963727159426
2532,1,0,0,0.0035794583916140253
2533,1,0,0,0.004084695706066365
2534,2,0,0,0.0032357716984983266
2535,2,0,0,0.0060859024623641745
2536,1,0,0,0.003220309838555598
2537,0,0,0,0.0
2538,1,0,0,0.004125015875615645
2539,0,0,0,0.0
2540,2,0,0,0.006280758658799136
2541,1,0,0,0.00472488963472036
2542,2,0,0,0.005579907591778061
2543,2,0,0,0.005794833881179026
2544,2,0,0,0.006065808826964779
2545,1,0,0,0.005151212800345901
2546,2,0,0,0.006625584956345847
2547,2,0,0,0.006792554192280578
2548,2,0,0,0.006856659748591482
2549,2,0,0,0.0062596942769596355
2550,3,0,0,0.0073285078849261885
2551,2,0,0,0.006327846626017062
2552,2,0,0,0.006577441405372358
2553,4,0,0,0.009166238941058205
2554,4,0,0,0.008739408300483505
2555,2,0,0,0.007046632074909414
2556,2,0,0,0.008890808701622451
2557,5,0,0,0.010801411653934606
2558,4,0,0,0.009966438896510317
2559,4,0,0,0.009051262039435563
2560,4,0,0,0.010653027723819833
2561,3,0,0,0.0019875314084627596
2562,3,0,0,0.010007333010370429
2563,2,0,0,0.009119160936392246
2564,3,0,0,0.002339955129619166
2565,2,0,0,0.0014639308109569054
2566,0,0,0,0.0
2567,1,0,0,0.0007641497827717103
2568,1,0,0,0.0008095534104439947
2569,1,0,0,0.0006967993199941702
2570,2,0,0,0.0025010779139443507
2571,3,0,0,0.002952240460538262
2572,3,0,0,0.0028119266101943883
2573,2,0,0,0.002010576586277845
2574,1,0,0,0.000770295403781347
2575,1,0,0,0.0007365387663917823
2576,1,0,0,0.0007341769865403572
2577,1,0,0,0.0007265483277377724
2578,3,0,0,0.002355210309556073
2579,2,0,0,0.0013533706516803553
2580,3,0,0,0.0020859159714988586
2581,1,0,0,0.0009119370135401065
2582,1,0,0,0.000778213880645732
2583,3,0,0,0.0027547657203427257
2584,2,0,0,0.0020541852024487323
2585,3,0,0,0.0030095480340241922
2586,4,0,0,0.0038296399367040808
2587,3,0,0,0.0026772971595184773
2588,4,0,0,0.00310778720517798
2589,4,0,0,0.010084698164735326
2590,2,0,0,0.0019406327582611185
2591,2,0,0,0.0021572483606481303
2592,3,0,0,0.0033794801944276075
2593,3,0,0,0.00312475109645338
2594,2,0,0,0.0023431621212835632
2595,4,0,0,0.004650509696086239
2596,5,0,0,0.011388228471331797
2597,2,0,0,0.0018533467752826658
2598,2,0,0,0.00813593137383847
2599,4,0,0,0.010022419119939311
2600,2,0,0,0.0022881328222775876
2601,3,0,0,0.009127938818540618
2602,4,0,0,0.015436516461820617
2603,5,0,0,0.01683573075153191
2604,4,0,0,0.00874612786536562
2605,2,0,0,0.0025301686850731065
2606,7,0,0,0.019512019008586692
2607,3,0,0,0.004632781476501367
2608,2,0,0,0.0032870726718586714
2609,4,0,0,0.01298724020004792
2610,3,0,0,0.008066018798099659
2611,5,0,0,0.01577090534468341
2612,4,0,0,0.0099219032903245
2613,2,0,0,0.003700638683803845
2614,3,0,0,0.01180983090570037
2615,2,0,0,0.0036214419814253537
2616,5,0,0,0.007812078248232999
2617,6,0,0,0.015356836847766564
2618,2,0,0,0.003815183096529735
2619,3,0,0,0.005738671215529192
2620,2,0,0,0.003956388006821119
2621,2,0,0,0.0041901516918787145
2622,3,0,0,0.005228194831062056
2623,2,0,0,0.003614477160897675
2624,4,0,0,0.013660823070297031
2625,3,0,0,0.003953146381288577
2626,3,0,0,0.0050163623193684205
2627,4,0,0,0.005361894711327126
2628,5,0,0,0.009065535436125679
2629,4,0,0,0.006866867711133737
2630,4,0,0,0.0068715575117891635
2631,3,0,0,0.005870369859670366
2632,4,0,0,0.009922790815083621
2633,4,0,0,0.006612900674393771
2634,4,0,0,0.005070518600399804
2635,3,0,0,0.004946551061131888
2636,3,0,0,0.005492210634224143
2637,3,0,0,0.008987238324415456
2638,4,0,0,0.010181787807960063
2639,4,0,0,0.009949421274445572
2640,4,0,0,0.009376554813330855
2641,3,0,0,0.008266273523148373
2642,3,0,0,0.00797619152356034
2643,5,0,0,0.013548552478621585
2644,5,0,0,0.014842191185625443
2645,6,0,0,0.014717530048377583
2646,5,0,0,0.009749013349986247
2647,4,0,0,0.009096388496494641
2648,3,0,0,0.009573974028397868
2649,2,0,0,0.006627621827744103
2650,2,0,0,0.007397097233484534
2651,2,0,0,0.007017583919983332
2652,3,0,0,0.00886868453857864
2653,2,0,0,0.008102940845840042
2654,5,0,0,0.013015284200016061
2655,4,0,0,0.015358081173935379
2656,2,0,0,0.008010029439206442
2657,3,0,0,0.008777394865238522
2658,3,0,0,0.009580352091656051
2659,4,0,0,0.016086977554783787
2660,2,0,0,0.009315277364189065
2661,2,0,0,0.00870698827105419
2662,3,0,0,0.010898749351388822
2663,4,0,0,0.015110066078812923
2664,4,0,0,0.015013262821260098
2665,3,0,0,0.010661614771398254
2666,3,0,0,0.011003797002178746
2667,3,0,0,0.010717442322380116
2668,3,0,0,0.010718986122592469
2669,3,0,0,0.011710743078777645
2670,2,0,0,0.008288210622785199
2671,1,0,0,0.0011094234639852031
2672,2,0,0,0.0052964890354498355
2673,2,0,0,0.00536605945460277
2674,3,0,0,0.010282435206366548
2675,3,0,0,0.010245695487351946
2676,3,0,0,0.009147249805755564
2677,2,0,0,0.005400034498776716
2678,4,0,0,0.009723961783456615
2679,3,0,0,0.00868536413156242
2680,2,0,0,0.005558390699392206
2681,2,0,0,0.005623142630469778
2682,3,0,0,0.007734649535413166
2683,2,0,0,0.005902196502413264
2684,2,0,0,0.006323592856499966
2685,2,0,0,0.006413250460003231
2686,3,0,0,0.010477224751019903
2687,2,0,0,0.005949150791000445
2688,3,0,0,0.010819585054931748
2689,3,0,0,0.011199626373666062
2690,2,0,0,0.006331452156548578
2691,2,0,0,0.006654370675460086
2692,3,0,0,0.011180477879614854
2693,2,0,0,0.007986041728032028
2694,2,0,0,0.007425212370924131
2695,2,0,0,0.007181003943869318
2696,2,0,0,0.007833567730590909
2697,2,0,0,0.007604857262720341
2698,2,0,0,0.008499981292983716
2699,1,0,0,0.007634252278755109
2700,2,0,0,0.00854432417164962
2701,2,0,0,0.008240037359695028
2702,2,0,0,0.008294406546550885
2703,1,0,0,0.007302350391659679
2704,2,0,0,0.008230479306005657
2705,2,0,0,0.011551473634919356
2706,2,0,0,0.00830073367869503
2707,2,0,0,0.008760797376561203
2708,2,0,0,0.007533960041414334
2709,2,0,0,0.00742509897822553
2710,1,0,0,0.005610476197406468
2711,1,0,0,0.005245739510358329
2712,1,0,0,0.004605132208326487
2713,2,0,0,0.00545878485561978
2714,2,0,0,0.008374983845186998
2715,3,0,0,0.009590832959365797
2716,1,0,0,0.0034197576669976115
2717,1,0,0,0.0032328160861410044
2718,1,0,0,0.004455415671432598
2719,1,0,0,0.0029020020617957208
2720,0,0,0,0.0
2721,1,0,0,0.00441376488837974
2722,2,0,0,0.006352617691758227
2723,1,0,0,0.001703704598321677
2724,1,0,0,0.004445388578913278
2725,1,0,0,0.0044078137127993005
2726,3,0,0,0.006234335557137793
2727,1,0,0,0.0011129164378130723
2728,0,0,0,0.0
2729,1,0,0,0.001108008568537318
2730,2,0,0,0.005729938242371578
2731,2,0,0,0.005667886591599435
2732,2,0,0,0.005551253256659644
2733,2,0,0,0.005495544731446124
2734,2,0,0,0.005515033222373286
2735,2,0,0,0.005529723872621415
2736,3,0,0,0.007004259379377968
2737,1,0,0,0.001121569493171805
2738,1,0,0,0.0011525905290101137
2739,0,0,0,0.0
2740,1,0,0,0.001145341948044298
2741,1,0,0,0.001134501350332155
2742,0,0,0,0.0
2743,0,0,0,0.0
2744,0,0,0,0.0
2745,0,0,0,0.0
2746,0,0,0,0.0
2747,0,0,0,0.0
2748,0,0,0,0.0
2749,1,0,0,0.001156368461670354
2750,0,0,0,0.0
2751,0,0,0,0.0
2752,0,0,0,0.0
2753,0,0,0,0.0
2754,0,0,0,0.0
2755,0,0,0,0.0
2756,0,0,0,0.0
2757,0,0,0,0.0
2758,0,0,0,0.0
2759,0,0,0,0.0
2760,1,0,0,0.0008450768705828253
2761,0,0,0,0.0
2762,1,0,0,0.0007725083114712982
2763,0,0,0,0.0
2764,1,0,0,0.0007395767818390461
2765,1,0,0,0.0007010571309365333
2766,1,0,0,0.0006881560440847857
2767,0,0,0,0.0
2768,0,0,0,0.0
2769,1,0,0,0.0011464733873489657
2770,0,0,0,0.0
2771,0,0,0,0.0
2772,0,0,0,0.0
2773,0,0,0,0.0
2774,1,0,0,0.001135666144524563
2775,0,0,0,0.0
2776,1,0,0,0.0008250745789458355
2777,1,0,0,0.0007567967183422297
2778,1,0,0,0.0005483566951524052
2779,2,0,0,0.0010572865232448007
2780,2,0,0,0.0013423975761246833
2781,1,0,0,0.0006470144395199087
2782,2,0,0,0.0012612862324264521
2783,2,0,0,0.0012954962282027635
2784,0,0,0,0.0
2785,1,0,0,0.0006031681914464571
2786,1,0,0,0.0005699227830821958
2787,1,0,0,0.0005719169100242047
2788,1,0,0,0.0005080000433695709
2789,1,0,0,0.0005001497687771916
2790,3,0,0,0.002339875478204771
2791,2,0,0,0.0018555402939037541
2792,3,0,0,0.002767896715773127
2793,1,0,0,0.0011184296163264662
2794,3,0,0,0.00274009714620964
2795,1,0,0,0.0010564133276542028
2796,3,0,0,0.0029066531444146273
2797,4,0,0,0.0045138974613736435
2798,4,0,0,0.004360361758312879
2799,3,0,0,0.0027798040257093143
2800,2,0,0,0.001805468588097511
2801,3,0,0,0.0025931298153591344
2802,3,0,0,0.0026479122231076297
2803,2,0,0,0.00182784918108761
2804,2,0,0,0.0017857525113288797
2805,2,0,0,0.0018531928826781008
2806,2,0,0,0.001917276172414544
2807,2,0,0,0.0019110163045421178
2808,2,0,0,0.0019779257018690036
2809,2,0,0,0.0019201088512663437
2810,3,0,0,0.003187027824740788
2811,3,0,0,0.0031014968178054983
2812,3,0,0,0.0031594703150201694
2813,3,0,0,0.0029859925643055856
2814,2,0,0,0.0019420328388379724
2815,3,0,0,0.0032881671475928514
2816,3,0,0,0.003286235620367217
2817,3,0,0,0.003189692263218199
2818,3,0,0,0.0031311443610590045
2819,3,0,0,0.0032985810073592734
2820,3,0,0,0.0032428469411855602
2821,3,0,0,0.003044413933274444
2822,3,0,0,0.003250866942840663
2823,2,0,0,0.002043190508384551
2824,4,0,0,0.004111302040945264
2825,3,0,0,0.0030234303797345846
2826,4,0,0,0.004020822915779628
2827,3,0,0,0.0029710782145223303
2828,3,0,0,0.002873183364804222
2829,3,0,0,0.0027884615012024167
2830,1,0,0,0.00102891237850094
2831,1,0,0,0.0011802847716090683
2832,2,0,0,0.0020669398656873793
2833,2,0,0,0.0029236372767474767
2834,2,0,0,0.00259397075821956
2835,2,0,0,0.002120913653036243
2836,2,0,0,0.002338459851560873
2837,2,0,0,0.002378270751543352
2838,1,0,0,0.0016279695397113554
2839,1,0,0,0.002240865426332069
2840,2,0,0,0.003507780663742408
2841,1,0,0,0.0017267448432674562
2842,1,0,0,0.0014841112612716475
2843,1,0,0,0.0017970037359433869
2844,1,0,0,0.0016439490949657436
2845,1,0,0,0.0015935333207879147
2846,1,0,0,0.001703950558876386
2847,1,0,0,0.0017712335241203956
2848,2,0,0,0.002943743531786036
2849,2,0,0,0.002710798012948443
2850,1,0,0,0.001692278787528199
2851,2,0,0,0.002612401301195388
2852,3,0,0,0.005959681567548143
2853,3,0,0,0.005917743065761493
2854,5,0,0,0.007757553309074865
2855,4,0,0,0.008210467671726495
2856,4,0,0,0.007405352707823854
2857,7,0,0,0.01213108264963079
2858,5,0,0,0.008623555431714286
2859,5,0,0,0.008332974806945895
2860,5,0,0,0.008386861546508346
2861,5,0,0,0.008052414587938175
2862,3,0,0,0.006070854240291131
2863,3,0,0,0.006457055355631046
2864,3,0,0,0.006046633402915581
2865,3,0,0,0.006204242320895396
2866,3,0,0,0.003756667601620494
2867,4,0,0,0.006281307760461156
2868,3,0,0,0.0038173904588243374
2869,3,0,0,0.0038576366295132577
2870,2,0,0,0.00268691563526065
2871,4,0,0,0.00628465059016081
2872,4,0,0,0.0053257130834785645
2873,4,0,0,0.005163441312583422
2874,3,0,0,0.004117548012776145
2875,2,0,0,0.003987830320903514
2876,3,0,0,0.004168771112669708
2877,3,0,0,0.0046364946874220755
2878,3,0,0,0.004248141701132732
2879,2,0,0,0.002704886660934857
2880,2,0,0,0.0028554602944522805
2881,3,0,0,0.004302733513586982
2882,2,0,0,0.002668944516551198
2883,2,0,0,0.0025528839300171025
2884,2,0,0,0.003962995548090139
2885,5,0,0,0.0072049020243920734
2886,3,0,0,0.005715789089348012
2887,4,0,0,0.0061085126597781375
2888,4,0,0,0.005875359943417191
2889,4,0,0,0.006250452631486244
2890,4,0,0,0.00651990896099219
2891,4,0,0,0.006077303377613943
2892,3,0,0,0.0054751803537268036
2893,3,0,0,0.005674378349665656
2894,3,0,0,0.005898749456537189
2895,3,0,0,0.005875517331889434
2896,4,0,0,0.007246849951921764
2897,4,0,0,0.006854523016005304
2898,4,0,0,0.006766855663235118
2899,2,0,0,0.002922879451572145
2900,2,0,0,0.002844293763660567
2901,2,0,0,0.002933295423125081
2902,3,0,0,0.0062491419111352624
2903,1,0,0,0.0006385155152141427
2904,3,0,0,0.006934215966924697
2905,2,0,0,0.0032379191875440516
2906,2,0,0,0.0033770723945538822
2907,3,0,0,0.007408930065899363
2908,3,0,0,0.007054298293240007
2909,3,0,0,0.007587459880203285
2910,2,0,0,0.0032225462479335775
2911,3,0,0,0.007539078465051716
2912,2,0,0,0.0033997133250361204
2913,3,0,0,0.008208540259058483
2914,3,0,0,0.008698750074027985
2915,3,0,0,0.008819902898513074
2916,4,0,1,0.014841673134737735
2917,5,0,1,0.015905146318812815
2918,4,0,1,0.015485716297051921
2919,4,0,1,0.015577387853570851
2920,4,0,1,0.013716143782852063
2921,4,0,1,0.013251684155084487
2922,4,0,1,0.013362478376781197
2923,5,0,1,0.019192400831018825
2924,2,0,0,0.002825473307845338
2925,3,0,1,0.010474007854225217
2926,2,0,1,0.006726485253026045
2927,3,0,1,0.011721905801731972
2928,4,0,1,0.013311683316251556
2929,4,0,1,0.011917005975292003
2930,6,0,1,0.02174509479396403
2931,4,0,1,0.011928515512123273
2932,5,0,1,0.018950683696635273
2933,5,0,1,0.019480846222318684
2934,5,0,1,0.018266126514312933
2935,5,0,1,0.018667401862573266
2936,5,0,1,0.019209636592099236
2937,5,0,0,0.016700529851201552
2938,4,0,1,0.012685945543317185
2939,4,0,0,0.008792061013198151
2940,4,0,1,0.013249633701984917
2941,3,0,0,0.003739517889528846
2942,4,0,0,0.009739394324801483
2943,5,0,0,0.013628944669795197
2944,5,0,1,0.017403417981429498
2945,4,0,0,0.009674144310058048
2946,5,0,1,0.01651736501037692
2947,4,0,1,0.014266128526694417
2948,4,0,1,0.01596539627123329
2949,4,0,1,0.014663138707314997
2950,2,0,0,0.00939160420098536
2951,2,0,0,0.008761138838200606
2952,3,0,0,0.009893450224877193
2953,4,0,0,0.013770158328735745
2954,3,0,0,0.010317051035483558
2955,3,0,0,0.010496803300662173
2956,3,0,0,0.010746145004533766
2957,2,0,0,0.009624185958571077
2958,3,0,0,0.010763712215137972
2959,3,0,0,0.010498706705813989
2960,3,0,0,0.004030929788002848
2961,4,0,0,0.010230675015552184
2962,3,0,0,0.007122031747146846
2963,2,0,0,0.003116265243949817
2964,2,0,0,0.0031383398473446033
2965,2,0,0,0.003108582425845304
2966,3,0,1,0.008112872787740479
2967,3,0,0,0.004260050912316167
2968,3,0,0,0.004055037515160317
2969,3,0,1,0.008146439413301126
2970,3,0,1,0.007895085724982587
2971,3,0,1,0.008112949601496371
2972,2,0,0,0.0031648874498259156
2973,2,0,0,0.0031456291374181294
2974,2,0,0,0.0031620668978629748
2975,3,0,0,0.004648952726102261
2976,2,0,0,0.0031350298903513856
2977,2,0,0,0.003170824202987003
2978,2,0,0,0.0031050022298586555
2979,3,0,0,0.004715725390739447
2980,2,0,0,0.0030760038763131617
2981,2,0,0,0.003024922890887225
2982,2,0,0,0.0030528851438861304
2983,2,0,0,0.0030244118395111636
2984,4,0,0,0.00836208391239375
2985,3,0,0,0.006991273281601923
2986,3,0,1,0.00847369315524702
2987,3,0,0,0.0046807879397669306
2988,3,0,0,0.006895528033912544
2989,3,0,0,0.006953081433818658
2990,4,0,0,0.008516789518510865
2991,3,0,0,0.006933673364207304
2992,4,0,0,0.008495330220784698
2993,4,0,0,0.0085187875533221
2994,4,0,0,0.008261738925395076
2995,4,0,0,0.00845570835282733
2996,4,0,0,0.008574576811159114
2997,4,0,0,0.008484371713679542
2998,4,0,0,0.008432261956380293
2999,3,0,0,0.006987679534333753
3000,5,0,0,0.012343986665121823
3001,4,0,0,0.008970684665751091
3002,3,0,0,0.0069626399561659325
3003,4,0,0,0.010570571188646783
3004,6,0,0,0.013910530049755902
3005,5,0,0,0.012845787381965137
3006,4,0,0,0.008575106823619637
3007,5,0,0,0.012999386355400525
3008,5,0,0,0.01170184808089592
3009,4,0,0,0.009782943949087186
3010,4,0,0,0.007391887469954478
3011,4,0,0,0.008362614111346946
3012,4,0,0,0.0075601937771231555
3013,4,0,0,0.00968740712836195
3014,4,0,0,0.006641784249742933
3015,3,0,0,0.00525454792124363
3016,2,0,0,0.0030440482433213793
3017,2,0,0,0.003047722355792454
3018,3,0,0,0.004969727222579186
3019,3,0,0,0.005056983374441323
3020,3,0,0,0.005132068128440562
3021,3,0,0,0.005106681845521693
3022,4,0,0,0.006623590322881985
3023,4,0,0,0.007053431534943094
3024,4,0,0,0.009944999900284147
3025,1,0,0,0.0035959865374024956
3026,1,0,0,0.0035955296549461005
3027,0,0,0,0.0
3028,1,0,0,0.0022082726783183818
3029,2,0,0,0.005566170366978945
3030,1,0,0,0.0019313391428483926
3031,1,0,0,0.003700071234003796
3032,0,0,0,0.0
3033,1,0,0,0.004109972343204492
3034,1,0,0,0.0008862195058975852
3035,2,0,0,0.006454009178236852
3036,2,0,0,0.005604688098990462
3037,2,0,0,0.00560807939833332
3038,2,0,0,0.00587360750476364
3039,3,0,0,0.011542582598453413
3040,2,0,0,0.006314215871421362
3041,2,0,0,0.006786675886477396
3042,1,0,0,0.006685720029797974
3043,2,0,0,0.006802022101862045
3044,2,0,0,0.006771225497747461
3045,3,0,0,0.007452893296183363
3046,3,0,0,0.007237012087307111
3047,3,0,0,0.0072576870508028486
3048,4,0,0,0.00887526842513277
3049,4,0,0,0.009119396890191301
3050,2,0,0,0.008644495996963491
3051,2,0,0,0.008624102656031028
3052,4,0,0,0.009758701977558236
3053,4,0,0,0.009834476255526641
3054,4,0,0,0.008743124783333186
3055,4,0,0,0.010091987113070596
3056,3,0,0,0.010378771439885626
3057,2,0,0,0.009534934725740674
3058,4,0,0,0.002847285538995897
3059,3,0,0,0.0020920640553635573
3060,2,0,0,0.0012737198073753259
3061,0,0,0,0.0
3062,1,0,0,0.0007199599928571842
3063,1,0,0,0.0008007227643651681
3064,1,0,0,0.0007266436538581426
3065,2,0,0,0.0025982520897458823
3066,3,0,0,0.002920537176369517
3067,3,0,0,0.0028697717962441623
3068,2,0,0,0.0020066232282422588
3069,1,0,0,0.0007224983475882456
3070,1,0,0,0.0007076391460981944
3071,1,0,0,0.000743139393970422
3072,2,0,0,0.0016281594164481955
3073,3,0,0,0.00230498397713139
3074,3,0,0,0.002315593510079284
3075,3,0,0,0.0021322180008509248
3076,2,0,0,0.0018978163412733313
3077,1,0,0,0.0007206863580116381
3078,1,0,0,0.0008079630322754383
3079,2,0,0,0.0019701606172020545
3080,3,0,0,0.0029801685912793294
3081,4,0,0,0.0036922819381612093
3082,3,0,0,0.0023667916834529024
3083,3,0,0,0.0024115718379201737
3084,2,0,0,0.0018986329711818447
3085,3,0,0,0.009016089473540585
3086,1,0,0,0.000890396623128456
3087,2,0,0,0.0018134776676500526
3088,3,0,0,0.003157986665222173
3089,2,0,0,0.0022810440281345683
3090,5,0,0,0.010869429484826268
3091,4,0,0,0.009720345666522648
3092,3,0,0,0.00870030240108867
3093,2,0,0,0.00799474501342047
3094,2,0,0,0.007845621304190394
3095,1,0,0,0.0007708989622511177
3096,3,0,0,0.00906982453641292
3097,2,0,0,0.0034880547566960257
3098,3,0,0,0.004653089846208416
3099,3,0,0,0.004317882321025805
3100,4,0,0,0.004783926165179798
3101,4,0,0,0.005519296388784251
3102,2,0,0,0.003975373503172132
3103,3,0,0,0.004891067966931991
3104,4,0,0,0.004793169258746612
3105,4,0,0,0.005340827612079145
3106,4,0,0,0.0055177580390806755
3107,2,0,0,0.003174444209693724
3108,2,0,0,0.003699200567342039
3109,2,0,0,0.003506545472385672
3110,3,0,0,0.004765952814001745
3111,4,0,0,0.006153667011196915
3112,3,0,0,0.005421449978214999
3113,3,0,0,0.005732462708951466
3114,2,0,0,0.003822270280350629
3115,1,0,0,0.0025064760419708262
3116,0,0,0,0.0
3117,2,0,0,0.004014911423307947
3118,4,0,0,0.009708861700195552
3119,4,0,0,0.008600465664532276
3120,6,0,0,0.01309521150503079
3121,2,0,0,0.0032685340079802293
3122,8,0,0,0.024234872720048713
3123,8,0,0,0.023777607112063344
3124,4,0,0,0.007649548008991621
3125,3,0,0,0.0056661658572880295
3126,3,0,0,0.007061177350416848
3127,3,0,0,0.0052521870446313795
3128,2,0,0,0.003984187340236665
3129,4,0,0,0.005314880443900755
3130,2,0,0,0.004155457402747642
3131,4,0,0,0.0066170257842383794
3132,3,0,0,0.0057708174394146125
3133,2,0,0,0.004286919526413031
3134,4,0,0,0.009213713953326482
3135,4,0,0,0.005730026554654749
3136,2,0,0,0.0035673714615404605
3137,4,0,0,0.011408264315202057
3138,7,0,0,0.01657877782982218
3139,5,0,0,0.0115030158842031
3140,3,0,0,0.004229456261942956
3141,7,0,0,0.015854233117336854
